,Unnamed: 0,Unnamed: 1,municipality,commune,pic_1,pic_2_1,pic_2_2,pic_2_3,pic_2_4,pic_2_5,pic_1.1,gpsLatitude,gpsLongitude,address,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,pic_1rgb,pic_2_1rgb,pic_2_2rgb,pic_2_3rgb,pic_2_4rgb,pic_2_5rgb,red_pic_1,green_pic_1,blue_pic_1,red_pic_2_1,green_pic_2_1,blue_pic_2_1,red_pic_2_2,green_pic_2_2,blue_pic_2_2,red_pic_2_3,green_pic_2_3,blue_pic_2_3,red_pic_2_4,green_pic_2_4,blue_pic_2_4,red_pic_2_5,green_pic_2_5,blue_pic_2_5
646,uuid:8ef06b92-2fb0-4686-944e-72fee2710caf,Jan 31,Cazenga,Cazenga,1548944590041.jpg,1548944604426.jpg,1548944612754.jpg,1548944625653.jpg,1548944637564.jpg,1548944647526.jpg,1548944590041.jpg,-8.8478498,13.29515,Rua dos mau falhados,160000.0,0.22299999,-0.54616004,2,Non_Poor,Non_Severely_Poor,"{'r': array([13347, 37185, 16119, 23085, 28703, 43460, 45214, 81999, 18088,
           0]), 'g': array([17824, 44973, 15942, 25325, 24375, 45193, 45228, 68144, 20196,
           0]), 'b': array([38400, 39642, 20432, 24653, 40096, 47162, 63207, 23652,  9956,
           0])}","{'r': array([     0,      0,      1,     32,   2088,  13551,  74986, 130027,
        77734,   8781]), 'g': array([     3,    189,   3585,  15337,  82738, 160023,  33209,   5705,
         5762,    649]), 'b': array([    14,   1987,   8579,  64593, 134603,  78160,   7463,   4996,
         4781,   2024])}","{'r': array([     0,      0,      4,     43,   1138,  12894,  59596, 148945,
        76256,   8324]), 'g': array([     4,    141,   1818,  13002,  76805, 167227,  36201,   6037,
         5298,    667]), 'b': array([    22,    694,   6020,  61179, 134569,  84581,   8392,   5204,
         4345,   2194])}","{'r': array([     0,      0,      0,      4,    162,   2339,  21231, 145215,
       132830,   5419]), 'g': array([     0,     35,    438,   5170,  41599, 230976,  23829,   3106,
         1745,    302]), 'b': array([     4,    327,   2956,  33331, 182962,  78126,   5153,   2338,
         1610,    393])}","{'r': array([    13,    145,    321,   5579,  19730,  61806,  86324, 107895,
        22788,   2599]), 'g': array([     6,   1233,   4830,  21103,  67957, 101389,  59118,  32713,
        15867,   2984]), 'b': array([  368, 10898, 25587, 88230, 73454, 47738, 20289, 24155, 12981,
        3500])}","{'r': array([     0,      3,    929,   4118,  16189,  55157,  92266, 130153,
         8258,    127]), 'g': array([    13,   3172,   7992,  19984,  64973, 117089,  65935,  24795,
         3227,     20]), 'b': array([ 1032, 16237, 28173, 92766, 84212, 47280, 20249, 15618,  1630,
           3])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
647,uuid:8f034011-6916-4135-9baa-d18b64100414,Feb 11,Viana,Viana Sede,1549876463832.jpg,1549876476859.jpg,1549876488788.jpg,1549876501981.jpg,1549876512026.jpg,1549876523300.jpg,1549876463832.jpg,-8.922885899999997,13.360467000000002,Rua soar da costa,75000.0,0.16699999999999998,0.037860144,1,Non_Poor,Non_Severely_Poor,"{'r': array([59366, 31302, 13572, 21817, 23341, 32397, 41397, 76774,  7169,
          65]), 'g': array([57828, 35320, 15319, 25083, 24804, 30967, 33235, 75907,  8671,
          66]), 'b': array([59853, 42284, 24760, 24255, 25678, 18569, 33453, 70678,  7622,
          48])}","{'r': array([ 3962, 20266, 31870, 49166, 28673, 34966, 76124, 55731,  5595,
         847]), 'g': array([ 3562, 44657, 40080, 34085, 27315, 29170, 74920, 47950,  4653,
         808]), 'b': array([ 7382, 55892, 40621, 32141, 25877, 37212, 79812, 23312,  3950,
        1001])}","{'r': array([     0,      1,    109,   1054,  11405, 116933, 134414,  39671,
         3353,    260]), 'g': array([     0,     42,    454,   8884,  69029, 106337,  85025,  33328,
         4082,     19]), 'b': array([     0,    135,   1603,  27534,  84752, 105467,  59869,  25683,
         2148,      9])}","{'r': array([  172, 16452, 42445, 39630, 52356, 49675, 30083, 38434, 33469,
        4484]), 'g': array([  288, 32648, 28544, 46098, 58625, 44203, 33772, 39456, 21782,
        1784]), 'b': array([ 1969, 40856, 34162, 67766, 44328, 48666, 34617, 31462,  1793,
        1581])}","{'r': array([ 8977, 30413, 24630, 63931, 36466, 22886, 45753, 71414,  2272,
         458]), 'g': array([ 8162, 39116, 36667, 60639, 29247, 29103, 58348, 45110,   748,
          60]), 'b': array([19861, 53627, 45755, 47984, 25961, 53815, 59147,   989,    55,
           6])}","{'r': array([  448, 17476, 25384, 38445, 43933, 63779, 62403, 29691, 18274,
        7367]), 'g': array([   82, 14546, 24120, 38381, 44393, 69012, 57701, 34614, 18542,
        5809]), 'b': array([  689, 25107, 31809, 42541, 50764, 70996, 46031, 25149, 10958,
        3156])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
648,uuid:8f181f6e-d96f-4a5d-9f03-c606cfa21b18,Jan 31,Maianga,Cassequel,1548936654264.jpg,1548936680481.jpg,1548936698678.jpg,1548936707573.jpg,1548936719918.jpg,1548936731020.jpg,1548936654264.jpg,-8.8439016,13.248273,Bairro cassequel casa nÂ°54,75000.0,0.33399999,2.3406553,3,Poor,Non_Severely_Poor,"{'r': array([ 4062, 28204, 22510, 13150, 12716, 26960, 48809, 90254, 60081,
         454]), 'g': array([13317, 33385, 26618, 41045, 45350, 19216, 17878, 81925, 28098,
         368]), 'b': array([37924, 44233, 58756, 30922, 19940, 38650, 75347,  1234,   185,
           9])}","{'r': array([ 2949, 17219, 32122, 38483, 30719, 46263, 72319, 33307, 32013,
        1806]), 'g': array([ 2038, 18415, 36293, 40927, 37148, 55048, 49633, 32819, 13426,
       21453]), 'b': array([ 7612, 32047, 47817, 47378, 68934, 29633, 31199, 12781, 27552,
        2247])}","{'r': array([ 6935, 11176, 18792, 23620, 38488, 66295, 75996, 39480, 26396,
          22]), 'g': array([ 6258, 12093, 22991, 33798, 42138, 88940, 30534, 31585, 37934,
         929]), 'b': array([12611, 18000, 40965, 63687, 82356, 13354, 11562, 39653, 25008,
           4])}","{'r': array([     3,    291,   3114,  19953,  35095, 117947,  52408,  36475,
        41887,     27]), 'g': array([    13,   1200,   6148,  28970,  46777, 135466,   7455,  19109,
        59197,   2865]), 'b': array([   858,   4373,  27703,  55045, 119627,  16134,   4926,  32720,
        45792,     22])}","{'r': array([ 3271,  6822, 24086, 46959, 88746, 24365, 15948, 88782,  8221,
           0]), 'g': array([ 4908, 11980, 33713, 64863, 74680,  3468,  7385, 72499, 33704,
           0]), 'b': array([11507, 34574, 57778, 84269,  4352,  2625, 13235, 92774,  6086,
           0])}","{'r': array([  956, 13826, 21397, 32321, 46683, 62971, 26670, 60682, 41488,
         206]), 'g': array([ 5212, 20823, 29028, 60517, 44707, 34043,  5797, 41800, 62539,
        2734]), 'b': array([21809, 56972, 42215, 53352, 20496,  2294,  6227, 68829, 35004,
           2])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
649,uuid:8f363583-af76-4a66-a1cc-4a19d806f988,Feb 11,Kilamba Kiaxi,Kilamba Kiaxi,1549902370303.jpg,1549902398681.jpg,1549902410682.jpg,1549902421284.jpg,1549902430551.jpg,1549902449185.jpg,1549902370303.jpg,-8.8903379,13.235859,Golfe lixeira,117000.0,0.22299999,0.43199787,2,Non_Poor,Non_Severely_Poor,"{'r': array([  739, 11164, 17625, 26907, 47696, 27350, 23353, 52398, 21552,
        1616]), 'g': array([   10,  3115,  8927, 52345, 32578, 58372, 23084, 31595, 20304,
          70]), 'b': array([  588, 49955, 24488, 35283, 21342, 24021, 23729,  2895, 27421,
       20678])}","{'r': array([    5,   794,  1876, 11349, 18765, 21379, 24028, 90509, 58858,
        2837]), 'g': array([   50,  2214, 13524, 25459, 20242, 61185, 65801, 38828,  2942,
         155]), 'b': array([ 2742, 41963, 70044, 24087, 54280, 21678,  8883,  6717,     6,
           0])}","{'r': array([  539, 19462, 23983, 23047, 22812, 31307, 36839, 19959, 32086,
       20366]), 'g': array([ 1377, 31008, 25948, 24550, 35973, 42117, 20291, 24636, 22519,
        1981]), 'b': array([19337, 43062, 24911, 40657, 47025, 22194, 20274,  4338,  8269,
         333])}","{'r': array([  164,  5536, 21968, 41499, 50785, 41434, 42189, 19564,  1818,
        5443]), 'g': array([   31,  5893, 21342, 42735, 55689, 44250, 39221, 13556,  2217,
        5466]), 'b': array([  421, 16291, 31423, 43190, 52620, 42286, 26119, 11460,  1439,
        5151])}","{'r': array([   32,  1416,  5018, 23990, 39437, 79356, 72073,  9052,    25,
           1]), 'g': array([    4,   739,  2806, 23381, 40933, 85166, 71675,  5670,    26,
           0]), 'b': array([    7,   448,  7811, 45955, 43259, 77419, 50343,  5136,    22,
           0])}","{'r': array([     0,      1,    784,  12583,  51397, 114100,  28369,   8323,
         3284,  11559]), 'g': array([     0,      0,    370,  13739,  64364, 115388,  13229,   8029,
         3265,  12016]), 'b': array([     0,      8,   2770,  32647, 108987,  54624,   9859,   6669,
         3067,  11769])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
650,uuid:8f7222ce-e854-4e07-83f0-deef6bee1fcb,Feb 4,Kilamba Kiaxi,Kilamba Kiaxi,1549277278946.jpg,1549277296717.jpg,1549277307059.jpg,1549277317597.jpg,1549277325203.jpg,1549277335918.jpg,1549277278946.jpg,-8.888665199999998,13.217267,Rua do Panhol,190000.0,0.33399999,-0.88012016,3,Poor,Non_Severely_Poor,"{'r': array([  378,   480,  1548,  7737, 28201, 66405, 29320, 39612,  3916,
       52803]), 'g': array([ 6027, 46920,  8856,  7446, 21385, 30903, 30984, 24477,   555,
       52847]), 'b': array([32085, 24636, 10795, 26658, 31614, 41653,  6730,  2944,   404,
       52881])}","{'r': array([  542, 11127, 16341, 21327, 27237, 35650, 58365, 50553,  8975,
         283]), 'g': array([ 3402, 18077, 23170, 31542, 34065, 50117, 50724,  9391,  9778,
         134]), 'b': array([17804, 42491, 38886, 43339, 40848, 23581,  9343,  3741, 10247,
         120])}","{'r': array([  641,  7254,  9525, 14509, 41599, 52031, 44462, 38617, 21486,
         276]), 'g': array([ 1810, 10779, 11631, 20196, 51297, 53584, 48772, 10061, 22004,
         266]), 'b': array([ 4629, 17188, 23164, 43741, 65279, 39135, 10553,  3894,  7509,
       15308])}","{'r': array([    11,    130,    377,    631,   7353, 171629,  48515,   1416,
           72,    266]), 'g': array([    17,    202,    465,    615,   8427, 172636,  45350,   2302,
           64,    322]), 'b': array([    19,    284,    665,   5433,  50012, 131111,  40657,   1782,
          108,    329])}","{'r': array([ 6279, 33571, 29418, 20439, 16321, 24943, 31217, 35384, 16755,
       16073]), 'g': array([ 8226, 35988, 28134, 28037, 27507, 23708, 22133, 31006,  4402,
       21259]), 'b': array([ 8990, 35330, 34764, 37090, 24779, 29822, 30460,  3738,  1698,
       23729])}","{'r': array([ 3815, 15811, 15165, 17415, 37827, 60252, 35667, 18639, 16080,
        9729]), 'g': array([ 3123, 19002, 18787, 29652, 59730, 42420, 24302,  5473, 16273,
       11638]), 'b': array([10141, 28091, 36233, 62887, 40979, 16519,  2751,  3282, 16062,
       13455])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
651,uuid:8f966367-95aa-47cd-939d-62ae1704b501,Feb 15,Maianga,Prenda,1550236193944.jpg,1550236238993.jpg,1550236254588.jpg,1550236274856.jpg,1550236291976.jpg,1550236372210.jpg,1550236193944.jpg,-8.885454199999998,13.185412,Gamek,130000.0,0.33399999,2.1358969,3,Poor,Non_Severely_Poor,"{'r': array([  711, 30864, 17158, 32777, 52578, 75272, 14137,  9669, 22916,
       51118]), 'g': array([  996, 43847, 25843, 67893, 50497, 20726, 12003, 10549, 14990,
       59856]), 'b': array([ 1277, 45423, 46410, 69515, 27322, 18215, 12631, 14729, 20323,
       51355])}","{'r': array([14692, 32095, 35532, 53823, 28903, 17198, 49737, 23179, 49409,
        2632]), 'g': array([32644, 55580, 37658, 28035, 18270, 23938, 39567,  9694, 46652,
       15162]), 'b': array([48935, 60371, 31822, 23727, 25909, 34561, 18456,  1710, 11302,
       50407])}","{'r': array([    87,   8741,  20248,  24071,  32103, 108650, 103687,   7915,
         1471,    227]), 'g': array([ 2215, 15422, 17428, 38747, 34557, 63198, 95195, 39282,  1115,
          41]), 'b': array([ 2974, 17079, 30125, 33259, 50396, 65152, 17188, 50982, 40017,
          28])}","{'r': array([ 1080, 10894, 19617, 32331, 20490, 27548, 69990, 96886, 27816,
         548]), 'g': array([ 1915, 32506, 19354, 21252, 38403, 28222, 42497, 95045, 27725,
         281]), 'b': array([ 1888, 32906, 20337, 29118, 29730, 27884, 52688, 94061, 18445,
         143])}","{'r': array([ 1131,  8670, 26996, 27405, 18731, 70770, 79465, 57739, 16020,
         273]), 'g': array([  603, 12185, 26049, 33099, 26286, 70707, 75211, 39621, 23337,
         102]), 'b': array([  963, 11668, 29490, 36124, 37631, 79394, 78997,  9532, 10999,
       12402])}","{'r': array([    98,   6829,   7386,  14254,  52144, 112824,  71876,  18911,
         2475,  20403]), 'g': array([   102,   8337,   4956,  15303,  96483, 115709,  23249,  20678,
         1996,  20387]), 'b': array([   634,   8249,   5291,  53633, 138930,  38561,  21009,  18521,
         2507,  19865])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
652,uuid:8f977ecb-27ae-4a73-9847-a57128e901b4,Jan 30,Cacuaco,Cacuaco,1548846689818.jpg,1548846725854.jpg,1548846736172.jpg,1548846745593.jpg,1548846755983.jpg,1548846765430.jpg,1548846689818.jpg,-8.822752000000003,13.366276,Rua 3 Bandeiras,175000.0,0.27899998,-3.2122145,2,Non_Poor,Non_Severely_Poor,"{'r': array([ 2252,  2100, 10887, 15190, 52144, 55945, 14436, 56176, 21034,
         236]), 'g': array([   28,  4134, 14923, 20320, 51813, 51127, 26943, 52607,  7588,
         917]), 'b': array([   45,  7687, 20720, 26755, 53303, 57160, 51019,  9253,   375,
        4083])}","{'r': array([   24,  5373, 13112, 21308, 24998, 44267, 73868, 34589, 11424,
        1437]), 'g': array([  266, 10461, 17060, 26272, 40563, 75700, 40555,  9691,  8470,
        1362]), 'b': array([ 6809, 24827, 34543, 78188, 52143, 18237,  3193,  3768,  7751,
         941])}","{'r': array([    2,   796,  3877, 10855, 24442, 44866, 81161, 50454, 13775,
         172]), 'g': array([    5,  1616,  7992, 22682, 42860, 77937, 53362, 15430,  8468,
          48]), 'b': array([ 1081, 13422, 38583, 75843, 64840, 21650,  2467,  5547,  6965,
           2])}","{'r': array([    0,  1086,  2989,  9133, 30130, 33795, 80124, 65172,  7688,
         283]), 'g': array([   28,  2104,  6942, 28603, 43712, 87454, 33842, 27104,   564,
          47]), 'b': array([ 1804, 18376, 57428, 93256, 29437,  7322,  2075, 20618,    82,
           2])}","{'r': array([    2,  1045,  3343, 10923, 20200, 28781, 61269, 99449,  5256,
         132]), 'g': array([    3,  2182,  6068, 18425, 33876, 69247, 58477, 41919,   167,
          36]), 'b': array([ 2628, 16745, 34201, 73258, 51572,  7011,  3202, 41215,   554,
          14])}","{'r': array([  720,  5988,  7719, 12981, 16045, 26135, 85894, 52473, 21793,
         652]), 'g': array([ 1444,  9145,  9020, 19621, 28242, 84444, 55933, 21922,   565,
          64]), 'b': array([11363, 21896, 38777, 88165, 31979,  6548, 22239,  9352,    80,
           1])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
653,uuid:8fbc35e5-90c2-4556-a9e4-7c3bb9cf82fe,Feb 4,Kilamba Kiaxi,Kilamba Kiaxi,1549291840275.jpg,1549291873807.jpg,1549291880874.jpg,1549291888182.jpg,1549291895972.jpg,1549291903112.jpg,1549291840275.jpg,-8.8660316,13.249017000000002,Rua dos Truta,45000.0,0.27899998,3.2984746,2,Non_Poor,Non_Severely_Poor,"{'r': array([    5,   611,  3353, 11034, 16744, 66688, 73537, 52247,  6180,
           1]), 'g': array([   334,   2845,   8430,  13307,  36205, 103953,  47715,  17610,
            1,      0]), 'b': array([ 3298, 14970, 39604, 64140, 50366, 57993,    29,     0,     0,
           0])}","{'r': array([ 1752, 11706, 19332, 18463, 24113, 17490, 39526, 75291, 10626,
       12101]), 'g': array([ 1879, 16385, 24948, 29997, 19885, 18857, 45702, 50997,  8973,
       12777]), 'b': array([10256, 31862, 35455, 23730, 39165,  8262, 12454, 50518, 15426,
        3272])}","{'r': array([ 2933,  7117,  9258,  9613, 15957, 43628, 71809, 10822, 51701,
        7562]), 'g': array([ 1747, 11395, 11536, 52840, 25567, 48103, 16858, 29072, 26418,
        6864]), 'b': array([ 6354, 59508, 20251, 46601, 28095, 31526, 15610,  1117, 12862,
        8476])}","{'r': array([  199,  3262, 10061, 14439, 23235, 48082, 48085, 40665, 32158,
       10214]), 'g': array([  918, 18289, 18047, 31776, 30639, 22883, 52982, 36039, 17138,
        1689]), 'b': array([ 7688, 35024, 32280, 30367, 23540, 52884, 25229, 10553, 12220,
         615])}","{'r': array([ 8453, 17907, 13049, 32729, 27802, 27316, 41243, 54792,  3229,
        3880]), 'g': array([13896, 25092, 23837, 29057, 26672, 34110, 67510,  3489,  2781,
        3956]), 'b': array([25875, 40376, 26888, 33565, 62830, 28879,  3236,  2463,  2495,
        3793])}","{'r': array([ 9408, 24387, 12336, 14428, 16640, 24893, 42052, 53325, 32272,
         659]), 'g': array([14292, 28762, 13645, 14879, 20144, 40520, 55796, 21625, 19534,
        1203]), 'b': array([33643, 26872, 17340, 39719, 58148, 16967, 20173,  6347, 10114,
        1077])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
654,uuid:8febc5fe-8b3e-4fe7-b215-34f4c1eb011a,Jan 30,Cazenga,Tala Hadi,1548868475488.jpg,1548868492694.jpg,1548868502479.jpg,1548868519664.jpg,1548868538483.jpg,1548868546112.jpg,1548868475488.jpg,-8.830881100000003,13.308606,Curtume,230714.28,0.22299999,-0.71862835,2,Non_Poor,Non_Severely_Poor,"{'r': array([   98,  4256, 18530, 48837, 77761, 88876, 13700,   835,  1186,
       53121]), 'g': array([  120,  6594, 19011, 48175, 69499, 85273, 21674,  2201,  1023,
       53630]), 'b': array([  113,  5779, 19619, 45345, 68639, 91481, 15482,  5188,  1360,
       54194])}","{'r': array([ 4707, 38281, 71984, 97429, 14061,  5962,  5766,  3331,  4128,
       61551]), 'g': array([ 4408, 40929, 80209, 92339,  9857,  5555,  5156,  3190,  3144,
       62413]), 'b': array([ 5569, 47527, 99197, 68521,  7947,  5505,  4701,  3446,  3572,
       61215])}","{'r': array([   191,   6196,   6976,  30149, 159399,  36496,   5396,   4472,
         3993,  53932]), 'g': array([    45,   2261,   8671,  36977, 168736,  22016,   5145,   4476,
         3782,  55091]), 'b': array([    38,   2551,  15181,  59380, 147499,  13645,   5448,   4405,
         3998,  55055])}","{'r': array([     0,      9,   1487,  14580,  32011, 141508,  60361,   6789,
         7975,  42480]), 'g': array([     0,    136,   3551,  26093,  83749, 127316,   8259,   6571,
         5917,  45608]), 'b': array([    12,   3846,  18697,  79031, 114189,  25479,   7304,   6389,
         5945,  46308])}","{'r': array([     4,    412,   4139,  29224,  68787, 103482,   6693,   4370,
        60771,  29318]), 'g': array([    6,  4459, 22708, 68717, 87911, 27067,  1926,  3577, 55390,
       35439]), 'b': array([ 1881, 46575, 69681, 80258,  9953,  2864,  1833,  5713, 51566,
       36876])}","{'r': array([ 2987, 13835,  7773, 28953, 55788, 80040, 16106, 61139, 39742,
         837]), 'g': array([  574,  9033, 20574, 49514, 98087, 19359,  6384, 57767, 45650,
         258]), 'b': array([  3126,  23936,  38499, 110874,  19346,   2913,   9297,  51957,
        47251,      1])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
655,uuid:902adedf-9378-4553-8efb-31c87edcc92b,Feb 11,Viana,Viana Sede,1549884392115.jpg,1549884402033.jpg,1549884409927.jpg,1549884421924.jpg,1549884433558.jpg,1549884450515.jpg,1549884392115.jpg,-8.9176416,13.408566,Rua da Policia,367000.0,0.38999999,3.554929,4,Poor,Non_Severely_Poor,"{'r': array([  626, 11272, 25642, 16713, 12917, 19775, 24362, 61286, 57534,
         273]), 'g': array([16866, 26899,  9145, 14784,  9992, 13083, 94214, 44603,   801,
          13]), 'b': array([41744, 19717, 14083, 16662, 61633, 46573, 19277, 10475,   236,
           0])}","{'r': array([10819, 18331, 11286, 21657, 26122, 24705, 13285, 44501, 57312,
        2382]), 'g': array([11468, 24132, 22999, 28271, 24827, 11538, 18670, 78051, 10338,
         106]), 'b': array([37370, 53327, 21012, 14539, 26203, 32250,  4514, 32863,  8302,
          20])}","{'r': array([11830, 14077,  9761, 35231, 24959, 11990, 39618, 62614, 20180,
         140]), 'g': array([12303, 17165, 18476, 45605, 10937, 19022, 86958, 19517,   404,
          13]), 'b': array([29140, 42316, 30232, 40796, 39862, 10611, 27701,  9662,    78,
           2])}","{'r': array([     2,     15,    168,   2396,  19509, 161600,  45237,    656,
          815,      2]), 'g': array([     5,     23,    324,   4006,  27029, 156794,  40819,    986,
          413,      1]), 'b': array([    11,     97,   2770,  19917,  36850, 143036,  26539,   1140,
           40,      0])}","{'r': array([ 8031,  8172,  9038, 44178, 40143, 35829,  8917, 17866, 44003,
       14223]), 'g': array([10019,  8954, 19685, 65124, 37909, 11950,  8150, 31136, 29510,
        7963]), 'b': array([17848, 46950, 60922, 24642, 11520, 24773,  3928,  5305, 28203,
        6309])}","{'r': array([  899, 11386, 17598, 37387, 45350, 22673, 16580, 38932, 39426,
         169]), 'g': array([ 1967, 24036, 34030, 54158, 18815, 15018, 24146, 49911,  8210,
         109]), 'b': array([19916, 67484, 40149, 21450, 24229, 26827,  4809, 18429,  7082,
          25])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
